Date,Stock Weight,Bond Weight,Portfolio Value
2021-12-21,0.38155874609947205,0.618441253900528,394.13976975906877
2021-12-22,0.27159348130226135,0.7284065186977386,433.5537467349757
2021-12-23,0.32097020745277405,0.679029792547226,418.0299392677686
2021-12-27,0.272382915019989,0.727617084980011,398.9997880256685
2021-12-28,0.1313353329896927,0.8686646670103073,428.4192128236018
2021-12-29,0.11065680533647537,0.8893431946635246,393.13170329717923
2021-12-30,0.06691797077655792,0.9330820292234421,390.50094571392134
2021-12-31,0.011872008442878723,0.9881279915571213,429.5510402853135
2022-01-03,0.18058331310749054,0.8194166868925095,472.50614431384486
2022-01-04,0.13670936226844788,0.8632906377315521,506.8375560138156
2022-01-05,0.02881430648267269,0.9711856935173273,554.600477080015
2022-01-06,0.0,1.0,610.0605247880166
2022-01-07,0.0396929532289505,0.9603070467710495,666.2235564913702
2022-01-10,0.03154999390244484,0.9684500060975552,603.8050706712268
2022-01-11,0.14680251479148865,0.8531974852085114,561.1525841677818
2022-01-12,0.14242422580718994,0.8575757741928101,553.1604119318018
2022-01-13,0.020029384642839432,0.9799706153571606,606.2605605930273
2022-01-14,0.008519606664776802,0.9914803933352232,665.8535963498061
2022-01-18,0.09337881207466125,0.9066211879253387,599.2682367148255
2022-01-19,0.0,1.0,659.1950603863081
2022-01-20,0.054850220680236816,0.9451497793197632,593.2755543476774
2022-01-21,0.0,1.0,593.2755543476774
2022-01-24,0.0,1.0,652.6031097824451
2022-01-25,0.10015442967414856,0.8998455703258514,717.8634207606897
2022-01-26,0.19312867522239685,0.8068713247776031,761.9217605483327
2022-01-27,0.058549754321575165,0.9414502456784248,835.6588661252018
2022-01-28,0.08633436262607574,0.9136656373739243,919.224752737722
2022-01-31,0.3293389081954956,0.6706610918045044,949.4984003830136
2022-02-01,0.1014440581202507,0.8985559418797493,873.8127545274202
2022-02-02,0.1358800083398819,0.8641199916601181,937.447293105626
2022-02-03,0.023627178743481636,0.9763728212565184,1026.7621754648287
2022-02-04,0.1606488972902298,0.8393511027097702,924.0859579183459
2022-02-07,0.016487697139382362,0.9835123028606176,1016.4945537101806
2022-02-08,0.11806236952543259,0.8819376304745674,938.8470494633068
2022-02-09,0.23895911872386932,0.7610408812761307,988.4041828647985
2022-02-10,0.1910674273967743,0.8089325726032257,889.5637645783187
2022-02-11,0.0,1.0,978.5201410361507
2022-02-14,0.016010800376534462,0.9839891996234655,1076.372155139766
2022-02-15,0.23926417529582977,0.7607358247041702,1184.0093706537427
2022-02-16,0.13404279947280884,0.8659572005271912,1065.6084335883686
2022-02-17,0.0,1.0,1065.6084335883686
2022-02-18,0.0,1.0,1172.1692769472056
2022-02-22,0.07549265772104263,0.9245073422789574,1271.6881698387865
2022-02-23,0.09384741634130478,0.9061525836586952,1374.9880569964307
2022-02-24,0.058599770069122314,0.9414002299308777,1383.0454553952088
2022-02-25,0.37825995683670044,0.6217400431632996,1314.0046298939728
2022-02-28,0.011523112654685974,0.988476887345314,1182.6041669045755
2022-03-01,0.015223510563373566,0.9847764894366264,1300.8645835950333
2022-03-02,0.36779719591140747,0.6322028040885925,1266.4689944568727
2022-03-03,0.21991880238056183,0.7800811976194382,1139.8220950111854
2022-03-04,0.0,1.0,1253.804304512304
2022-03-07,0.22334901988506317,0.7766509801149368,1323.177542455435
2022-03-08,0.22378933429718018,0.7762106657028198,1455.4952967009788
2022-03-09,0.2997431457042694,0.7002568542957306,1513.7898786128926
2022-03-10,0.19222137331962585,0.8077786266803741,1665.168866474182
2022-03-11,0.24360014498233795,0.756399855017662,1750.558677662963
2022-03-14,0.21134990453720093,0.7886500954627991,1925.6145454292594
2022-03-15,0.24400559067726135,0.7559944093227386,1827.025233801172
2022-03-16,0.5035598278045654,0.49644017219543457,1828.3260128465577
2022-03-17,0.31842905282974243,0.6815709471702576,1761.9318356688436
2022-03-18,0.3613724112510681,0.6386275887489319,1938.1250192357281
2022-03-21,0.3446056842803955,0.6553943157196045,2131.937521159301
2022-03-22,0.3414534330368042,0.6585465669631958,1918.743769043371
2022-03-23,0.044711604714393616,0.9552883952856064,2110.6181459477084
2022-03-24,0.2759403884410858,0.7240596115589142,2321.6799605424794
2022-03-25,0.3437577188014984,0.6562422811985016,2249.131045892879
2022-03-28,0.255507230758667,0.744492769241333,2139.1517903334775
2022-03-29,0.32728758454322815,0.6727124154567719,1925.2366113001299
2022-03-30,0.03273347020149231,0.9672665297985077,1732.712950170117
2022-03-31,0.00576707674190402,0.994232923258096,1903.9857074760641
2022-04-01,0.04761029779911041,0.9523897022008896,2094.3842782236707
2022-04-04,0.311240553855896,0.688759446144104,2303.822706046038
2022-04-05,0.20612189173698425,0.7938781082630157,2439.2313177712763
2022-04-06,0.0,1.0,2683.154449548404
2022-04-07,0.17141538858413696,0.828584611415863,2864.957638723827
2022-04-08,0.16370855271816254,0.8362914472818375,3057.6497888693457
2022-04-11,0.02513555996119976,0.9748644400388002,2767.2559579041063
2022-04-12,0.06650108098983765,0.9334989190101624,2490.530362113696
2022-04-13,0.03561905398964882,0.9643809460103512,2739.583398325066
2022-04-14,0.1732354462146759,0.8267645537853241,2918.62314766734
2022-04-18,0.02004840597510338,0.9799515940248966,3210.4854624340746
2022-04-19,0.294830322265625,0.705169677734375,3078.7466088943756
2022-04-20,0.08364180475473404,0.916358195245266,3386.6212697838137
2022-04-21,0.18484988808631897,0.815150111913681,3600.080084220138
2022-04-22,0.0,1.0,3240.0720757981244
2022-04-25,0.0,1.0,2916.064868218312
2022-04-26,0.020731326192617416,0.9792686738073826,3195.5805766437697
2022-04-27,0.04134422540664673,0.9586557745933533,3515.138634308147
2022-04-28,0.2824254035949707,0.7175745964050293,3668.0996082416113
2022-04-29,0.028976939618587494,0.9710230603814125,4013.651508893176
2022-05-02,0.011413395404815674,0.9885866045951843,3621.448236341485
2022-05-03,0.13322077691555023,0.8667792230844498,3355.793842228309
2022-05-04,0.3938840627670288,0.6061159372329712,3427.0144839740474
2022-05-05,0.08140019327402115,0.9185998067259789,3713.9240041017806
2022-05-06,0.0,1.0,3342.5316036916024
2022-05-09,0.0,1.0,3008.2784433224424
2022-05-10,0.04741103947162628,0.9525889605283737,2707.450598990198
2022-05-11,0.03969094157218933,0.9603090584278107,2436.7055390911783
2022-05-12,0.0,1.0,2680.3760930002964
2022-05-13,0.3862392008304596,0.6137607991695404,2619.3917477173673
2022-05-16,0.11009449511766434,0.8899055048823357,2881.330922489104
2022-05-17,0.2720409035682678,0.7279590964317322,2593.1978302401935
2022-05-18,0.02114684507250786,0.9788531549274921,2333.8780472161743
2022-05-19,0.0,1.0,2100.490242494557
2022-05-20,0.07048060745000839,0.9295193925499916,2310.5392667440133
2022-05-23,0.2330372929573059,0.7669627070426941,2079.485340069612
2022-05-24,0.008349688723683357,0.9916503112763166,1875.0094171216597
2022-05-25,0.26972174644470215,0.7302782535552979,1788.654638326757
2022-05-26,0.4254330098628998,0.5745669901371002,1761.979719771799
2022-05-27,0.4851807951927185,0.5148192048072815,1938.177691748979
2022-05-31,0.19812458753585815,0.8018754124641418,2055.1953297740833
2022-06-01,0.13346263766288757,0.8665373623371124,1904.5341547214944
2022-06-02,0.15174168348312378,0.8482583165168762,2037.1881264159342
2022-06-03,0.018772248178720474,0.9812277518212795,2240.906939057528
2022-06-06,0.2168646603822708,0.7831353396177292,2016.816245151775
2022-06-07,0.03960788995027542,0.9603921100497246,2202.521502489373
2022-06-08,0.08343756943941116,0.9165624305605888,2386.019044577159
2022-06-09,0.0075529408641159534,0.992447059135884,2621.016656886006
2022-06-10,0.03705977648496628,0.9629402235150337,2863.6914642810925
2022-06-13,0.10800240188837051,0.8919975981116295,3088.2034994272854
2022-06-14,0.12151706963777542,0.8784829303622246,2854.4370374236623
2022-06-15,0.34795302152633667,0.6520469784736633,2568.993333681296
2022-06-16,0.002464625518769026,0.997535374481231,2312.0940003131664
2022-06-17,0.12144403159618378,0.8785559684038162,2543.303400344483
2022-06-21,0.46768897771835327,0.5323110222816467,2526.868053776979
2022-06-22,0.23530177772045135,0.7646982222795486,2309.030806069686
2022-06-23,0.1804608553647995,0.8195391446352005,2539.9338866766548
2022-06-24,0.5859702229499817,0.4140297770500183,2793.9272753443206
2022-06-27,0.23753294348716736,0.7624670565128326,3073.320002878753
2022-06-28,0.2385023683309555,0.7614976316690445,2765.9880025908774
2022-06-29,0.0,1.0,2489.38920233179
2022-06-30,0.13084673881530762,0.8691532611846924,2305.595973852042
2022-07-01,0.22293591499328613,0.7770640850067139,2131.567887799465
2022-07-05,0.20572522282600403,0.794274777173996,2344.7246765794116
2022-07-06,0.40632930397987366,0.5936706960201263,2579.197144237353
2022-07-07,0.3882891833782196,0.6117108166217804,2837.1168586610884
2022-07-08,0.24494966864585876,0.7550503313541412,2553.4051727949795
2022-07-11,0.0714842900633812,0.9285157099366188,2298.0646555154817
2022-07-12,0.1588418185710907,0.8411581814289093,2261.561778607879
2022-07-13,0.0,1.0,2487.717956468667
2022-07-14,0.0031916960142552853,0.9968083039857447,2240.5341687190507
2022-07-15,0.31884634494781494,0.6811536550521851,2464.587585590956
2022-07-18,0.216241717338562,0.783758282661438,2711.046344150052
2022-07-19,0.22923971712589264,0.7707602828741074,2773.1942938548664
2022-07-20,0.20247550308704376,0.7975244969129562,2608.1756464306563
2022-07-21,0.08033739775419235,0.9196626022458076,2389.26489065161
2022-07-22,0.061669521033763885,0.9383304789662361,2598.7224154309165
2022-07-25,0.01229092851281166,0.9877090714871883,2852.2065146874675
2022-07-26,0.005783874075859785,0.9942161259241402,2570.285223882581
2022-07-27,0.45184940099716187,0.5481505990028381,2545.533069254963
2022-07-28,0.24549292027950287,0.7545070797204971,2415.9618316973556
2022-07-29,0.35267579555511475,0.6473242044448853,2325.6576181499686
2022-08-01,0.13325974345207214,0.8667402565479279,2496.2400724545614
2022-08-02,0.15572422742843628,0.8442757725715637,2535.1125781304504
2022-08-03,0.2315656691789627,0.7684343308210373,2281.601320317405
2022-08-04,0.02004437893629074,0.9799556210637093,2500.614796059949
2022-08-05,0.16085687279701233,0.8391431272029877,2331.0015316867825
2022-08-08,0.24531173706054688,0.7546882629394531,2449.7372778896847
2022-08-09,0.0,1.0,2204.763550100716
2022-08-10,0.4298672676086426,0.5701327323913574,2425.239905110788
2022-08-11,0.3675687611103058,0.6324312388896942,2361.004400063079
2022-08-12,0.20638816058635712,0.7936118394136429,2222.3606311098342
2022-08-15,0.18658265471458435,0.8134173452854156,2444.596694220818
2022-08-16,0.2560711205005646,0.7439288794994354,2563.8582407106796
2022-08-17,0.06349065899848938,0.9365093410015106,2307.4724166396118
2022-08-18,0.05582157522439957,0.9441784247756004,2512.458309286838
2022-08-19,0.0489254929125309,0.9510745070874691,2739.119487974713
2022-08-22,0.0,1.0,3013.031436772185
2022-08-23,0.0,1.0,3314.334580449404
2022-08-24,0.08902034908533096,0.910979650914669,3041.9097666719013
2022-08-25,0.21732866764068604,0.782671332359314,3284.6384380363397
2022-08-26,0.0788831114768982,0.9211168885231018,3561.2817818261888
2022-08-29,0.0,1.0,3917.409960008808
2022-08-30,0.03927474468946457,0.9607252553105354,4278.379900805026
2022-08-31,0.047711003571748734,0.9522889964282513,4665.392731139808
2022-09-01,0.06729554384946823,0.9327044561505318,4261.64548624851
2022-09-02,0.17207729816436768,0.8279227018356323,4541.143546671758
2022-09-06,0.02614002861082554,0.9738599713891745,4110.770316451755
2022-09-07,0.1869754195213318,0.8130245804786682,4521.8473480969315
2022-09-08,0.1228557601571083,0.8771442398428917,4974.032082906625
2022-09-09,0.2986609637737274,0.7013390362262726,5471.435291197288
2022-09-12,0.19753317534923553,0.8024668246507645,5802.420822959403
2022-09-13,0.0,1.0,5222.178740663463
2022-09-14,0.0,1.0,5744.39661472981
2022-09-15,0.05628648400306702,0.943713515996933,6254.169898570338
2022-09-16,0.0,1.0,6879.586888427372
2022-09-19,0.09209796041250229,0.9079020395874977,7440.826393089159
2022-09-20,0.025670811533927917,0.9743291884660721,6734.946164178977
2022-09-21,0.12070192396640778,0.8792980760335922,7245.856588631557
2022-09-22,0.021303273737430573,0.9786967262625694,7939.570154220757
2022-09-23,0.007064920384436846,0.9929350796155632,8722.308683437588
2022-09-26,0.12783096730709076,0.8721690326929092,9477.702055013122
2022-09-27,0.12643496692180634,0.8735650330781937,8769.594438675873
2022-09-28,0.0935240089893341,0.9064759910106659,9482.520356720353
2022-09-29,0.09519600868225098,0.904803991317749,10250.232774350794
2022-09-30,0.09816909581422806,0.9018309041857719,9426.46071358439
2022-10-03,0.1627880483865738,0.8372119516134262,8790.717670777374
2022-10-04,0.4703163802623749,0.5296836197376251,9669.789437855112
2022-10-05,0.19732666015625,0.80267333984375,10255.146930803396
2022-10-06,0.10185783356428146,0.8981421664357185,11071.74821403273
2022-10-07,0.0,1.0,12178.923035436004
2022-10-11,0.0568682998418808,0.9431317001581192,13258.296409593531
2022-10-12,0.05866168811917305,0.941338311880827,14584.126050552886
2022-10-13,0.4357730746269226,0.5642269253730774,16042.538655608176
2022-10-14,0.20405590534210205,0.795944094657898,14438.284790047359
2022-10-17,0.04456020146608353,0.9554397985339165,13123.130886856463
2022-10-18,0.4090453088283539,0.5909546911716461,13361.852950260287
2022-10-19,0.09971488267183304,0.900285117328167,14698.038245286316
2022-10-20,0.1693461686372757,0.8306538313627243,13726.045713422362
2022-10-21,0.16844284534454346,0.8315571546554565,12815.851981139753
2022-10-24,0.317345529794693,0.682654470205307,12347.67745037081
2022-10-25,0.2572510242462158,0.7427489757537842,11748.200239567686
2022-10-26,0.15104779601097107,0.8489522039890289,10573.380215610918
2022-10-27,0.0,1.0,11630.71823717201
2022-10-28,0.30778512358665466,0.6922148764133453,12077.837650883303
2022-10-31,0.05840831249952316,0.9415916875004768,11011.143108961232
2022-11-01,0.11287650465965271,0.8871234953403473,11863.677550568002
2022-11-02,0.0007660347037017345,0.9992339652962983,13048.22770788135
2022-11-03,0.0,1.0,13048.22770788135
2022-11-04,0.22701002657413483,0.7729899734258652,14353.050478669486
2022-11-07,0.10915560275316238,0.8908443972468376,13231.088606071684
2022-11-08,0.20136989653110504,0.798630103468895,11907.979745464516
2022-11-09,0.0,1.0,10717.181770918065
2022-11-10,0.47690996527671814,0.5230900347232819,10667.68975107282
2022-11-14,0.39182376861572266,0.6081762313842773,10436.891656103273
2022-11-15,0.2101827710866928,0.7898172289133072,9393.202490492946
2022-11-16,0.0,1.0,10332.52273954224
2022-11-17,0.07921439409255981,0.9207856059074402,11365.775013496466
2022-11-18,0.2839190661907196,0.7160809338092804,11043.078990659893
2022-11-21,0.08642357587814331,0.9135764241218567,10129.647566609428
2022-11-22,0.3464290499687195,0.6535709500312805,9818.523646552178
2022-11-23,0.2667815685272217,0.7332184314727783,8941.641869820109
2022-11-25,0.1653856486082077,0.8346143513917923,8047.477682838098
2022-11-28,0.07175742089748383,0.9282425791025162,8736.732202471803
2022-11-29,0.03834138065576553,0.9616586193442345,7930.054657237114
2022-11-30,0.5558059215545654,0.44419407844543457,8018.563458862153
2022-12-01,0.1906488537788391,0.8093511462211609,7216.707112975938
2022-12-02,0.09958396106958389,0.9004160389304161,7794.644168235694
2022-12-05,0.10912901163101196,0.890870988368988,7015.179751412125
2022-12-06,0.0,1.0,6313.661776270913
2022-12-07,0.0,1.0,6945.027953898005
2022-12-08,0.271592915058136,0.728407084941864,7491.741331757715
2022-12-09,0.2377071976661682,0.7622928023338318,8240.915464933487
2022-12-12,0.16966544091701508,0.8303345590829849,7696.463629623696
2022-12-13,0.5027415156364441,0.4972584843635559,6926.817266661326
2022-12-14,0.0,1.0,6926.817266661326
2022-12-15,0.0,1.0,7619.498993327459
2022-12-16,0.0,1.0,8381.448892660206
2022-12-19,0.0443764291703701,0.9556235708296299,9145.206027300184
2022-12-20,0.08336634188890457,0.9166336581110954,8383.165899033442
2022-12-21,0.30219513177871704,0.697804868221283,8714.812104220535
2022-12-22,0.017672130838036537,0.9823278691619635,9555.491454695652
2022-12-23,0.08488623052835464,0.9151137694716454,10397.692702808257
2022-12-27,0.13023021817207336,0.8697697818279266,11284.325575183426
2022-12-28,0.09972348064184189,0.9002765193581581,10380.955462275693
2022-12-29,0.09948258846998215,0.9005174115300179,11212.506144467507
